name,country,x,y,geometry,bidding_zone,NUTS_NAME,NUTS_ID
IT0 34,IT,7.7954865,43.9082365,POINT (7.7954865 43.9082365),1924.0,Nord-Ovest,ITC
IT0 35,IT,6.950226,45.127805,POINT (6.950226 45.127805),1924.0,Nord-Ovest,ITC
IT0 36,IT,15.192719,37.093526,POINT (15.192719 37.093526),1880.0,Isole,ITG
IT0 37,IT,12.447509666666669,45.89029466666667,POINT (12.447509666666669 45.89029466666667),1881.0,Nord-Est,ITH
IT0 38,IT,12.609558,42.552069,POINT (12.609558 42.552069),1908.0,Centro (IT),ITI
IT0 39,IT,12.811432,43.915702,POINT (12.811432 43.915702),1908.0,Centro (IT),ITI
IT0 4,IT,14.580230333333333,36.97104033333333,POINT (14.580230333333333 36.97104033333333),1880.0,Isole,ITG
IT0 40,IT,8.840331999999997,45.05247133333334,POINT (8.840331999999997 45.05247133333334),1924.0,Nord-Ovest,ITC
IT0 41,IT,11.29303,43.668183,POINT (11.29303 43.668183),1908.0,Centro (IT),ITI
IT0 42,IT,11.6798405,42.27374,POINT (11.6798405 42.27374),1908.0,Centro (IT),ITI
IT0 43,IT,8.737563999999999,45.959153,POINT (8.737563999999999 45.959153),1924.0,Nord-Ovest,ITC
IT0 44,IT,9.872922798503003,44.18569010544787,POINT (9.872922798503003 44.18569010544787),1924.0,Nord-Ovest,ITC
IT0 45,IT,16.453857333333332,38.838619,POINT (16.453857333333332 38.838619),1925.0,Sud,ITF
IT0 46,IT,13.670425,41.4416875,POINT (13.670425 41.4416875),1908.0,Centro (IT),ITI
IT0 47,IT,10.804595999999998,44.56893066666667,POINT (10.804595999999998 44.56893066666667),1881.0,Nord-Est,ITH
IT0 48,IT,10.454865,43.637069,POINT (10.454865 43.637069),1908.0,Centro (IT),ITI
IT0 49,IT,14.460754,42.151187,POINT (14.460754 42.151187),1925.0,Sud,ITF
IT0 5,IT,14.102325,41.33098133333333,POINT (14.102325 41.33098133333333),1925.0,Sud,ITF
IT0 50,IT,12.2943875,44.1215825,POINT (12.2943875 44.1215825),1881.0,Nord-Est,ITH
IT0 51,IT,7.643738,45.344424,POINT (7.643738 45.344424),1924.0,Nord-Ovest,ITC
IT0 52,IT,16.710892,41.0819325,POINT (16.710892 41.0819325),1925.0,Sud,ITF
IT0 53,IT,7.218933333333319,45.79240066666667,POINT (7.218933333333319 45.79240066666667),1924.0,Nord-Ovest,ITC
IT0 54,IT,11.5335845,45.910907,POINT (11.5335845 45.910907),1881.0,Nord-Est,ITH
IT0 55,IT,7.555847,44.452409,POINT (7.555847 44.452409),1924.0,Nord-Ovest,ITC
IT0 56,IT,9.016571222222224,45.55401277777778,POINT (9.016571222222224 45.55401277777778),1924.0,Nord-Ovest,ITC
IT0 57,IT,8.16833500000001,44.627619,POINT (8.16833500000001 44.627619),1924.0,Nord-Ovest,ITC
IT0 58,IT,8.195114000000004,45.244911,POINT (8.195114000000004 45.244911),1924.0,Nord-Ovest,ITC
IT0 59,IT,13.812561,42.097203,POINT (13.812561 42.097203),1925.0,Sud,ITF
IT0 6,IT,7.491988999999995,44.831038500000005,POINT (7.491988999999995 44.831038500000005),1924.0,Nord-Ovest,ITC
IT0 60,IT,12.4389265,41.81786275,POINT (12.4389265 41.81786275),1908.0,Centro (IT),ITI
IT0 61,IT,15.27202625,38.122937500000006,POINT (15.27202625 38.122937500000006),1880.0,Isole,ITG
IT0 62,IT,14.7800445,40.676992,POINT (14.7800445 40.676992),1925.0,Sud,ITF
IT0 63,IT,13.695831,37.342867,POINT (13.695831 37.342867),1880.0,Isole,ITG
IT0 64,IT,8.21365399999999,46.043689,POINT (8.21365399999999 46.043689),1924.0,Nord-Ovest,ITC
IT0 65,IT,16.169128,41.118676,POINT (16.169128 41.118676),1925.0,Sud,ITF
IT0 66,IT,10.371094,44.844186,POINT (10.371094 44.844186),1881.0,Nord-Est,ITH
IT0 67,IT,17.218780666666664,40.54684566666666,POINT (17.218780666666664 40.54684566666666),1925.0,Sud,ITF
IT0 68,IT,11.743011,43.378103,POINT (11.743011 43.378103),1908.0,Centro (IT),ITI
IT0 69,IT,17.7957915,40.5685715,POINT (17.7957915 40.5685715),1925.0,Sud,ITF
IT0 7,IT,10.8654784,45.4581804,POINT (10.8654784 45.4581804),1881.0,Nord-Est,ITH
IT0 70,IT,11.031647,44.301247,POINT (11.031647 44.301247),1881.0,Nord-Est,ITH
IT0 71,IT,9.682044749999996,45.07566975,POINT (9.682044749999996 45.07566975),1881.0,Nord-Est,ITH
IT0 72,IT,10.971909,45.951829,POINT (10.971909 45.951829),1881.0,Nord-Est,ITH
IT0 73,IT,13.4747315,42.8442545,POINT (13.4747315 42.8442545),1908.0,Centro (IT),ITI
IT0 74,IT,9.992523333333333,45.90953233333334,POINT (9.992523333333333 45.90953233333334),1924.0,Nord-Ovest,ITC
IT0 75,IT,16.032486,40.201839500000006,POINT (16.032486 40.201839500000006),1925.0,Sud,ITF
IT0 76,IT,13.791962,45.691792,POINT (13.791962 45.691792),1881.0,Nord-Est,ITH
IT0 77,IT,12.959747399999998,46.1412114,POINT (12.959747399999998 46.1412114),1881.0,Nord-Est,ITH
IT0 78,IT,14.23828125,40.887784,POINT (14.23828125 40.887784),1925.0,Sud,ITF
IT0 79,IT,10.21350875,45.64065975,POINT (10.21350875 45.64065975),1924.0,Nord-Ovest,ITC
IT0 8,IT,10.773468,43.904819,POINT (10.773468 43.904819),1908.0,Centro (IT),ITI
IT0 80,IT,16.581116,39.568646,POINT (16.581116 39.568646),1925.0,Sud,ITF
IT0 81,IT,8.44230649999999,44.368494,POINT (8.44230649999999 44.368494),1924.0,Nord-Ovest,ITC
IT0 82,IT,11.252288666666669,43.02027433333333,POINT (11.252288666666669 43.02027433333333),1908.0,Centro (IT),ITI
IT0 83,IT,11.451874,44.828596000000005,POINT (11.451874 44.828596000000005),1881.0,Nord-Est,ITH
IT0 84,IT,9.363098000000008,45.266742666666666,POINT (9.363098000000008 45.266742666666666),1924.0,Nord-Ovest,ITC
IT0 85,IT,12.257309,44.9939035,POINT (12.257309 44.9939035),1881.0,Nord-Est,ITH
IT0 86,IT,13.893585333333334,42.474773,POINT (13.893585333333334 42.474773),1925.0,Sud,ITF
IT0 87,IT,9.380264250000014,46.14938026644545,POINT (9.380264250000014 46.14938026644545),1924.0,Nord-Ovest,ITC
IT0 88,IT,11.01036075,43.84838800000001,POINT (11.01036075 43.84838800000001),1908.0,Centro (IT),ITI
IT0 89,IT,11.51532,45.5314906,POINT (11.51532 45.5314906),1881.0,Nord-Est,ITH
IT0 9,IT,12.03277575,42.186358,POINT (12.03277575 42.186358),1908.0,Centro (IT),ITI
IT0 90,IT,9.287567000000005,45.815369,POINT (9.287567000000005 45.815369),1924.0,Nord-Ovest,ITC
IT0 91,IT,12.2648625,46.1222495,POINT (12.2648625 46.1222495),1881.0,Nord-Est,ITH
IT0 92,IT,15.008011,41.042514,POINT (15.008011 41.042514),1925.0,Sud,ITF
IT0 93,IT,10.020905,44.659862,POINT (10.020905 44.659862),1881.0,Nord-Est,ITH
IT0 94,IT,10.8270265,45.1820355,POINT (10.8270265 45.1820355),1924.0,Nord-Ovest,ITC
IT0 95,IT,7.567863511814532,45.76464626066565,POINT (7.567863511814532 45.76464626066565),1924.0,Nord-Ovest,ITC
IT0 96,IT,8.776428199999998,44.5232826,POINT (8.776428199999998 44.5232826),1924.0,Nord-Ovest,ITC
IT1 0,IT,9.076080500000003,39.395874,POINT (9.076080500000003 39.395874),1880.0,Isole,ITG
IT1 1,IT,8.90304599999999,40.271144,POINT (8.90304599999999 40.271144),1880.0,Isole,ITG
IT1 2,IT,8.429259999999996,40.754448,POINT (8.429259999999996 40.754448),1880.0,Isole,ITG
IT1 3,IT,8.451233,39.224807,POINT (8.451233 39.224807),1880.0,Isole,ITG
IT1 4,IT,8.801421999999999,39.9744845,POINT (8.801421999999999 39.9744845),1880.0,Isole,ITG
LT6 0,LT,24.2915954,54.9716534,POINT (24.2915954 54.9716534),1910.0,Lietuva,LT0
LT6 1,LT,21.935977874999995,55.25633642702346,POINT (21.935977874999995 55.25633642702346),1910.0,Lietuva,LT0
LT6 2,LT,25.866394,55.332908333333336,POINT (25.866394 55.332908333333336),1910.0,Lietuva,LT0
LU0 0,LU,6.210077122660938,49.75427740811117,POINT (6.210077122660938 49.75427740811117),1911.0,Luxembourg,LU0
LU0 1,LU,6.003204399999996,49.5542412,POINT (6.003204399999996 49.5542412),1911.0,Luxembourg,LU0
LV6 0,LV,23.21912069381476,56.871734817110365,POINT (23.21912069381476 56.871734817110365),1926.0,Latvija,LV0
LV6 1,LV,25.746917666666665,56.707072333333336,POINT (25.746917666666665 56.707072333333336),1926.0,Latvija,LV0
ME0 0,ME,19.055983196309835,42.76022659544123,POINT (19.055983196309835 42.76022659544123),1927.0,Црна Гора,ME0
MK0 0,MK,21.140442,41.120702,POINT (21.140442 41.120702),1928.0,Северна Македонија,MK0
MK0 1,MK,21.484451,41.9849935,POINT (21.484451 41.9849935),1928.0,Северна Македонија,MK0
MK0 2,MK,22.1374515,41.6383915,POINT (22.1374515 41.6383915),1928.0,Северна Македонија,MK0
NL0 0,NL,4.27230800000001,51.82814,POINT (4.27230800000001 51.82814),1878.0,West-Nederland,NL3
NL0 1,NL,6.49841300000001,52.996603,POINT (6.49841300000001 52.996603),1876.0,Noord-Nederland,NL1
NL0 10,NL,4.66507000000001,52.490307,POINT (4.66507000000001 52.490307),1878.0,West-Nederland,NL3
NL0 11,NL,6.020508,53.216724,POINT (6.020508 53.216724),1876.0,Noord-Nederland,NL1
NL0 12,NL,4.224243,51.423189,POINT (4.224243 51.423189),1878.0,West-Nederland,NL3
NL0 13,NL,5.46295200000001,51.422333,POINT (5.46295200000001 51.422333),1879.0,Zuid-Nederland,NL4
NL0 14,NL,5.671692,51.908696,POINT (5.671692 51.908696),1877.0,Oost-Nederland,NL2
NL0 15,NL,6.26083400000001,52.000101,POINT (6.26083400000001 52.000101),1877.0,Oost-Nederland,NL2
NL0 16,NL,4.51950100000001,52.033063,POINT (4.51950100000001 52.033063),1878.0,West-Nederland,NL3
NL0 17,NL,6.936493,53.145947,POINT (6.936493 53.145947),1876.0,Noord-Nederland,NL1
NL0 18,NL,4.30801399999999,52.017853,POINT (4.30801399999999 52.017853),1878.0,West-Nederland,NL3
NL0 19,NL,4.05120799999999,51.942572,POINT (4.05120799999999 51.942572),1878.0,West-Nederland,NL3
NL0 2,NL,5.918884,51.64785,POINT (5.918884 51.64785),1879.0,Zuid-Nederland,NL4
NL0 20,NL,5.85983299999999,52.976762,POINT (5.85983299999999 52.976762),1876.0,Noord-Nederland,NL1
NL0 21,NL,6.473694,53.216724,POINT (6.473694 53.216724),1876.0,Noord-Nederland,NL1
NL0 22,NL,4.88754300000001,52.434246,POINT (4.88754300000001 52.434246),1878.0,West-Nederland,NL3
NL0 23,NL,4.592285,51.916321,POINT (4.592285 51.916321),1878.0,West-Nederland,NL3
NL0 24,NL,4.83398400000001,51.704055,POINT (4.83398400000001 51.704055),1879.0,Zuid-Nederland,NL4
NL0 25,NL,6.99142500000001,53.279995,POINT (6.99142500000001 53.279995),1876.0,Noord-Nederland,NL1
NL0 26,NL,5.763702,52.619725,POINT (5.763702 52.619725),1877.0,Oost-Nederland,NL2
NL0 27,NL,5.14160200000001,51.589869,POINT (5.14160200000001 51.589869),1879.0,Zuid-Nederland,NL4
NL0 28,NL,5.87905900000001,53.176412,POINT (5.87905900000001 53.176412),1876.0,Noord-Nederland,NL1
NL0 29,NL,4.20913699999999,51.976422,POINT (4.20913699999999 51.976422),1878.0,West-Nederland,NL3
NL0 3,NL,4.9617,52.333661,POINT (4.9617 52.333661),1878.0,West-Nederland,NL3
NL0 30,NL,6.83074999999999,53.437355,POINT (6.83074999999999 53.437355),1876.0,Noord-Nederland,NL1
NL0 31,NL,6.777191,53.425901,POINT (6.777191 53.425901),1876.0,Noord-Nederland,NL1
NL0 32,NL,4.67880200000001,52.352119,POINT (4.67880200000001 52.352119),1878.0,West-Nederland,NL3
NL0 33,NL,6.13311799999999,52.502012,POINT (6.13311799999999 52.502012),1877.0,Oost-Nederland,NL2
NL0 4,NL,6.86370800000001,53.418536,POINT (6.86370800000001 53.418536),1876.0,Noord-Nederland,NL1
NL0 5,NL,5.53573599999999,52.57635,POINT (5.53573599999999 52.57635),1877.0,Oost-Nederland,NL2
NL0 6,NL,4.75021399999999,51.807766,POINT (4.75021399999999 51.807766),1878.0,West-Nederland,NL3
NL0 7,NL,6.734619,52.245461,POINT (6.734619 52.245461),1877.0,Oost-Nederland,NL2
NL0 8,NL,5.89691199999999,51.140586,POINT (5.89691199999999 51.140586),1879.0,Zuid-Nederland,NL4
NL0 9,NL,6.14410399999999,52.52207,POINT (6.14410399999999 52.52207),1877.0,Oost-Nederland,NL2
NO3 0,NO,9.4121935,59.21267625,POINT (9.4121935 59.21267625),1956.0,Norge,NO0
NO3 1,NO,13.289337,65.841586,POINT (13.289337 65.841586),1956.0,Norge,NO0
NO3 10,NO,7.675323666666664,59.51247333333334,POINT (7.675323666666664 59.51247333333334),1956.0,Norge,NO0
NO3 11,NO,8.136063000000005,62.60367,POINT (8.136063000000005 62.60367),1956.0,Norge,NO0
NO3 12,NO,15.803833,67.44335899999999,POINT (15.803833 67.44335899999999),1956.0,Norge,NO0
NO3 13,NO,10.511856,60.998248,POINT (10.511856 60.998248),1956.0,Norge,NO0
NO3 14,NO,6.058273500000009,61.3422445,POINT (6.058273500000009 61.3422445),1956.0,Norge,NO0
NO3 15,NO,6.84585600000001,62.482512,POINT (6.84585600000001 62.482512),1956.0,Norge,NO0
NO3 16,NO,11.2946315,59.2327725,POINT (11.2946315 59.2327725),1956.0,Norge,NO0
NO3 17,NO,8.102417,58.2445,POINT (8.102417 58.2445),1956.0,Norge,NO0
NO3 18,NO,9.20104949999999,61.6800625,POINT (9.20104949999999 61.6800625),1956.0,Norge,NO0
NO3 19,NO,6.073242199999998,60.5571786,POINT (6.073242199999998 60.5571786),1956.0,Norge,NO0
NO3 2,NO,7.989807000000001,60.571059,POINT (7.989807000000001 60.571059),1956.0,Norge,NO0
NO3 20,NO,11.288452,60.383326,POINT (11.288452 60.383326),1956.0,Norge,NO0
NO3 21,NO,5.88180549999999,58.6701615,POINT (5.88180549999999 58.6701615),1956.0,Norge,NO0
NO3 22,NO,8.725891000000004,60.30208133333334,POINT (8.725891000000004 60.30208133333334),1956.0,Norge,NO0
NO3 23,NO,11.522827,64.070959,POINT (11.522827 64.070959),1956.0,Norge,NO0
NO3 24,NO,5.2149352,60.526491,POINT (5.2149352 60.526491),1956.0,Norge,NO0
NO3 25,NO,13.0435185,64.8619435,POINT (13.0435185 64.8619435),1956.0,Norge,NO0
NO3 26,NO,10.5770875,59.421564,POINT (10.5770875 59.421564),,,
NO3 27,NO,8.78219599999999,58.576129,POINT (8.78219599999999 58.576129),1956.0,Norge,NO0
NO3 28,NO,9.922028,59.722485,POINT (9.922028 59.722485),1956.0,Norge,NO0
NO3 29,NO,6.9088556249999975,58.94314325,POINT (6.9088556249999975 58.94314325),1956.0,Norge,NO0
NO3 3,NO,5.9896085,59.8968485,POINT (5.9896085 59.8968485),1956.0,Norge,NO0
NO3 30,NO,5.417632999999992,59.46350150000001,POINT (5.417632999999992 59.46350150000001),1956.0,Norge,NO0
NO3 31,NO,10.1534275,60.2608755,POINT (10.1534275 60.2608755),1956.0,Norge,NO0
NO3 32,NO,6.20040900000001,62.198186,POINT (6.20040900000001 62.198186),1956.0,Norge,NO0
NO3 33,NO,11.160736,60.817468,POINT (11.160736 60.817468),1956.0,Norge,NO0
NO3 34,NO,10.287323,59.887559,POINT (10.287323 59.887559),1956.0,Norge,NO0
NO3 35,NO,11.017914,63.45726,POINT (11.017914 63.45726),1956.0,Norge,NO0
NO3 36,NO,6.743251285714286,59.59318871428571,POINT (6.743251285714286 59.59318871428571),1956.0,Norge,NO0
NO3 37,NO,10.36834725,63.64002975,POINT (10.36834725 63.64002975),1956.0,Norge,NO0
NO3 38,NO,7.032935715651232,60.819851949567216,POINT (7.032935715651232 60.819851949567216),1956.0,Norge,NO0
NO3 39,NO,13.91922,66.37802066666667,POINT (13.91922 66.37802066666667),1956.0,Norge,NO0
NO3 4,NO,17.288361,68.158786,POINT (17.288361 68.158786),1956.0,Norge,NO0
NO3 5,NO,9.596557666666664,63.257451333333336,POINT (9.596557666666664 63.257451333333336),1956.0,Norge,NO0
NO3 6,NO,10.8304595,59.8404665,POINT (10.8304595 59.8404665),1956.0,Norge,NO0
NO3 7,NO,6.777191499999995,58.32749,POINT (6.777191499999995 58.32749),1956.0,Norge,NO0
NO3 8,NO,7.377318999999995,61.0960515,POINT (7.377318999999995 61.0960515),1956.0,Norge,NO0
NO3 9,NO,11.726532,63.035662,POINT (11.726532 63.035662),1956.0,Norge,NO0
PL0 0,PL,20.27011530493492,52.2579322867524,POINT (20.27011530493492 52.2579322867524),2002.0,Makroregion województwo mazowieckie,PL9
PL0 1,PL,16.659930582696465,54.03351866889963,POINT (16.659930582696465 54.03351866889963),1963.0,Makroregion północno-zachodni,PL4
PL0 10,PL,22.472534,53.938305,POINT (22.472534 53.938305),1996.0,Makroregion północny,PL6
PL0 11,PL,15.3098630881242,51.9286558216439,POINT (15.3098630881242 51.9286558216439),1963.0,Makroregion północno-zachodni,PL4
PL0 12,PL,19.48997483333333,51.5212455,POINT (19.48997483333333 51.5212455),1997.0,Makroregion centralny,PL7
PL0 13,PL,19.27543584836425,49.97221445920783,POINT (19.27543584836425 49.97221445920783),1958.0,Makroregion południowy,PL2
PL0 14,PL,21.905365,49.636509,POINT (21.905365 49.636509),2001.0,Makroregion wschodni,PL8
PL0 15,PL,17.04437266666667,51.05969933333333,POINT (17.04437266666667 51.05969933333333),1983.0,Makroregion południowo-zachodni,PL5
PL0 16,PL,20.480347,53.82443466666666,POINT (20.480347 53.82443466666666),1996.0,Makroregion północny,PL6
PL0 17,PL,21.234741333333336,52.258332,POINT (21.234741333333336 52.258332),2002.0,Makroregion województwo mazowieckie,PL9
PL0 18,PL,16.98277567926748,52.29786788210517,POINT (16.98277567926748 52.29786788210517),1963.0,Makroregion północno-zachodni,PL4
PL0 19,PL,20.931701666666665,49.93938466666666,POINT (20.931701666666665 49.93938466666666),1958.0,Makroregion południowy,PL2
PL0 2,PL,20.045308688012984,49.993530924020206,POINT (20.045308688012984 49.993530924020206),1958.0,Makroregion południowy,PL2
PL0 20,PL,14.561920166666669,53.46236683333333,POINT (14.561920166666669 53.46236683333333),1963.0,Makroregion północno-zachodni,PL4
PL0 21,PL,21.8559265,53.0577235,POINT (21.8559265 53.0577235),2002.0,Makroregion województwo mazowieckie,PL9
PL0 22,PL,22.2789,52.09132,POINT (22.2789 52.09132),2002.0,Makroregion województwo mazowieckie,PL9
PL0 23,PL,17.915954499999998,53.1611625,POINT (17.915954499999998 53.1611625),1996.0,Makroregion północny,PL6
PL0 24,PL,18.257904,52.20137100000001,POINT (18.257904 52.20137100000001),1963.0,Makroregion północno-zachodni,PL4
PL0 25,PL,23.049316,53.054422,POINT (23.049316 53.054422),2001.0,Makroregion wschodni,PL8
PL0 26,PL,20.464325,50.798978000000005,POINT (20.464325 50.798978000000005),1997.0,Makroregion centralny,PL7
PL0 27,PL,18.81866433333333,51.052458,POINT (18.81866433333333 51.052458),1958.0,Makroregion południowy,PL2
PL0 28,PL,16.28311157142857,51.05651514285714,POINT (16.28311157142857 51.05651514285714),1983.0,Makroregion południowo-zachodni,PL5
PL0 29,PL,19.6490448726009,52.5222271580145,POINT (19.6490448726009 52.5222271580145),2002.0,Makroregion województwo mazowieckie,PL9
PL0 3,PL,16.473999,51.827291,POINT (16.473999 51.827291),1963.0,Makroregion północno-zachodni,PL4
PL0 30,PL,21.454925666666668,50.59649266666667,POINT (21.454925666666668 50.59649266666667),1997.0,Makroregion centralny,PL7
PL0 31,PL,18.46918982121132,54.19966487169272,POINT (18.46918982121132 54.19966487169272),1996.0,Makroregion północny,PL6
PL0 32,PL,17.869617128482034,50.80961655424797,POINT (17.869617128482034 50.80961655424797),1983.0,Makroregion południowo-zachodni,PL5
PL0 33,PL,23.3006285,50.9249225,POINT (23.3006285 50.9249225),2001.0,Makroregion wschodni,PL8
PL0 34,PL,18.657532,53.2601555,POINT (18.657532 53.2601555),1996.0,Makroregion północny,PL6
PL0 35,PL,19.294859928832302,50.50119130985079,POINT (19.294859928832302 50.50119130985079),1958.0,Makroregion południowy,PL2
PL0 36,PL,17.767639,51.623132,POINT (17.767639 51.623132),1963.0,Makroregion północno-zachodni,PL4
PL0 37,PL,21.034698,51.317739,POINT (21.034698 51.317739),2002.0,Makroregion województwo mazowieckie,PL9
PL0 38,PL,15.349960500000002,50.9500565,POINT (15.349960500000002 50.9500565),1983.0,Makroregion południowo-zachodni,PL5
PL0 39,PL,16.858521,53.16571,POINT (16.858521 53.16571),1963.0,Makroregion północno-zachodni,PL4
PL0 4,PL,22.567978,51.2261935,POINT (22.567978 51.2261935),2001.0,Makroregion wschodni,PL8
PL0 40,PL,18.51151102996111,50.063291555893535,POINT (18.51151102996111 50.063291555893535),1958.0,Makroregion południowy,PL2
PL0 41,PL,16.826935,50.561432,POINT (16.826935 50.561432),1983.0,Makroregion południowo-zachodni,PL5
PL0 42,PL,21.78268433333333,51.464709,POINT (21.78268433333333 51.464709),2002.0,Makroregion województwo mazowieckie,PL9
PL0 43,PL,16.11557,54.132674,POINT (16.11557 54.132674),1963.0,Makroregion północno-zachodni,PL4
PL0 44,PL,15.991974,51.5381355,POINT (15.991974 51.5381355),1983.0,Makroregion południowo-zachodni,PL5
PL0 45,PL,20.7361756460295,52.211520222806506,POINT (20.7361756460295 52.211520222806506),2002.0,Makroregion województwo mazowieckie,PL9
PL0 46,PL,16.890106,54.510718,POINT (16.890106 54.510718),1996.0,Makroregion północny,PL6
PL0 5,PL,18.930817,52.694697,POINT (18.930817 52.694697),1996.0,Makroregion północny,PL6
PL0 6,PL,18.94851688888889,50.26209633333334,POINT (18.94851688888889 50.26209633333334),1958.0,Makroregion południowy,PL2
PL0 7,PL,18.104095,54.714309,POINT (18.104095 54.714309),1996.0,Makroregion północny,PL6
PL0 8,PL,22.0296475,50.339803,POINT (22.0296475 50.339803),2001.0,Makroregion wschodni,PL8
PL0 9,PL,15.068206666666669,52.72824266666667,POINT (15.068206666666669 52.72824266666667),1963.0,Makroregion północno-zachodni,PL4
PT0 0,PT,-8.287124499999996,39.26997025,POINT (-8.287124499999996 39.26997025),1904.0,Continente,PT1
PT0 1,PT,-8.511186975341682,41.41214830093018,POINT (-8.511186975341682 41.41214830093018),1904.0,Continente,PT1
PT0 10,PT,-6.693425040720706,41.34457277843272,POINT (-6.693425040720706 41.34457277843272),1904.0,Continente,PT1
PT0 11,PT,-8.47732499999999,37.330857,POINT (-8.47732499999999 37.330857),1904.0,Continente,PT1
PT0 12,PT,-7.773514,38.0621485,POINT (-7.773514 38.0621485),1904.0,Continente,PT1
PT0 13,PT,-7.466158575360092,39.6757172162074,POINT (-7.466158575360092 39.6757172162074),1904.0,Continente,PT1
PT0 14,PT,-7.800500333459858,40.920069578306034,POINT (-7.800500333459858 40.920069578306034),1904.0,Continente,PT1
PT0 15,PT,-8.668370468739997,38.613243968982005,POINT (-8.668370468739997 38.613243968982005),1904.0,Continente,PT1
PT0 2,PT,-7.73025499999999,37.397437,POINT (-7.73025499999999 37.397437),1904.0,Continente,PT1
PT0 3,PT,-7.268371666666663,40.82309033333333,POINT (-7.268371666666663 40.82309033333333),1904.0,Continente,PT1
PT0 4,PT,-9.16435527480746,38.93576622025124,POINT (-9.16435527480746 38.93576622025124),1904.0,Continente,PT1
PT0 5,PT,-8.745633956379761,39.98928027492082,POINT (-8.745633956379761 39.98928027492082),1904.0,Continente,PT1
PT0 6,PT,-7.719409036891579,41.636696062643225,POINT (-7.719409036891579 41.636696062643225),1904.0,Continente,PT1
PT0 7,PT,-8.367889010141042,40.468979421439535,POINT (-8.367889010141042 40.468979421439535),1904.0,Continente,PT1
PT0 8,PT,-8.206541788447954,41.80267002842185,POINT (-8.206541788447954 41.80267002842185),1904.0,Continente,PT1
PT0 9,PT,-8.453495798791609,41.010890858103046,POINT (-8.453495798791609 41.010890858103046),1904.0,Continente,PT1
RO0 0,RO,27.11183383805136,45.99335284495646,POINT (27.11183383805136 45.99335284495646),2004.0,Macroregiunea Doi,RO2
RO0 1,RO,21.3868104,45.8102524,POINT (21.3868104 45.8102524),1949.0,Macroregiunea Patru,RO4
RO0 10,RO,24.48257433333333,46.46212933333334,POINT (24.48257433333333 46.46212933333334),1907.0,Macroregiunea Unu,RO1
RO0 11,RO,25.6812285,45.6682795,POINT (25.6812285 45.6682795),1907.0,Macroregiunea Unu,RO1
RO0 12,RO,24.384384166666667,44.34800083333334,POINT (24.384384166666667 44.34800083333334),1949.0,Macroregiunea Patru,RO4
RO0 13,RO,26.118622,47.04251075,POINT (26.118622 47.04251075),2004.0,Macroregiunea Doi,RO2
RO0 14,RO,21.6396335,46.71188266735141,POINT (21.6396335 46.71188266735141),1907.0,Macroregiunea Unu,RO1
RO0 15,RO,27.373352,46.944059,POINT (27.373352 46.944059),2004.0,Macroregiunea Doi,RO2
RO0 2,RO,24.48634774833757,45.17268160761322,POINT (24.48634774833757 45.17268160761322),1949.0,Macroregiunea Patru,RO4
RO0 3,RO,25.96291469320856,44.47891597344008,POINT (25.96291469320856 44.47891597344008),1948.0,Macroregiunea Trei,RO3
RO0 4,RO,23.591217,47.26677599999999,POINT (23.591217 47.26677599999999),1907.0,Macroregiunea Unu,RO1
RO0 5,RO,28.081394324376465,44.34596446751061,POINT (28.081394324376465 44.34596446751061),2004.0,Macroregiunea Doi,RO2
RO0 6,RO,23.91220133333333,46.167282,POINT (23.91220133333333 46.167282),1907.0,Macroregiunea Unu,RO1
RO0 7,RO,23.151855333333334,45.31736811111111,POINT (23.151855333333334 45.31736811111111),1949.0,Macroregiunea Patru,RO4
RO0 8,RO,28.30284125,45.29259275,POINT (28.30284125 45.29259275),2004.0,Macroregiunea Doi,RO2
RO0 9,RO,22.575531,44.714538,POINT (22.575531 44.714538),1949.0,Macroregiunea Patru,RO4
RS0 0,RS,21.925964,42.49134,POINT (21.925964 42.49134),1981.0,Србија - југ,RS2
RS0 1,RS,20.2141575,43.839974,POINT (20.2141575 43.839974),1981.0,Србија - југ,RS2
RS0 10,RS,20.624084666666665,42.466693,POINT (20.624084666666665 42.466693),,,
RS0 11,RS,20.06275175,44.57484575,POINT (20.06275175 44.57484575),1950.0,Србија - север,RS1
RS0 12,RS,19.4986725,43.853276,POINT (19.4986725 43.853276),1981.0,Србија - југ,RS2
RS0 2,RS,21.153717,42.65243866666666,POINT (21.153717 42.65243866666666),,,
RS0 3,RS,20.407104,45.411948,POINT (20.407104 45.411948),1950.0,Србија - север,RS1
RS0 4,RS,20.70883614285714,44.783901285714286,POINT (20.70883614285714 44.783901285714286),1950.0,Србија - север,RS1
RS0 5,RS,22.286453,44.3569145,POINT (22.286453 44.3569145),1981.0,Србија - југ,RS2
RS0 6,RS,19.73556533333333,45.296724000000005,POINT (19.73556533333333 45.296724000000005),1950.0,Србија - север,RS1
RS0 7,RS,21.06319425,43.815132000000006,POINT (21.06319425 43.815132000000006),1981.0,Србија - југ,RS2
RS0 8,RS,21.9857025,43.1208045,POINT (21.9857025 43.1208045),1981.0,Србија - југ,RS2
RS0 9,RS,19.720459,46.020807,POINT (19.720459 46.020807),1950.0,Србија - север,RS1
SE3 0,SE,18.009613,60.117479,POINT (18.009613 60.117479),1960.0,Östra Sverige,SE1
SE3 1,SE,21.41304,65.5487335,POINT (21.41304 65.5487335),1957.0,Norra Sverige,SE3
