,p_nom_max,weight,p_nom,capital_cost,carrier,efficiency,co2_fac,p_nom_extendable,bus,marginal_cost,control,p_nom_opt,type,p_nom_min,p_min_pu,p_max_pu,p_set,q_set,sign,build_year,lifetime,committable,start_up_cost,shut_down_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,index,old_index,country,bidding_zone
275,3114.480235,416.8887434,0.0,109295.5693,onwind,1.0,0.0,True,CZ0 17,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,36,CZ0 17,CZ,CZ
276,inf,13.18343621,13.18343621,270940.7153,ror,0.9,0.0,False,CZ0 17,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,36,CZ0 17,CZ,CZ
277,2623.958682,244.3197758,0.0,55064.07142,solar,1.0,0.0,True,CZ0 17,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,36,CZ0 17,CZ,CZ
278,3376.091214,530.1401823,0.0,109295.5693,onwind,1.0,0.0,True,CZ0 18,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,37,CZ0 18,CZ,CZ
279,2092.347025,194.7401819,0.0,55064.07142,solar,1.0,0.0,True,CZ0 18,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,37,CZ0 18,CZ,CZ
280,7200.31074,1249.081268,0.0,109295.5693,onwind,1.0,0.0,True,CZ0 19,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,38,CZ0 19,CZ,CZ
281,3756.829312,352.7125273,0.0,55064.07142,solar,1.0,0.0,True,CZ0 19,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,38,CZ0 19,CZ,CZ
282,5251.379818,1008.173565,0.0,109295.5693,onwind,1.0,0.0,True,CZ0 2,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,39,CZ0 2,CZ,CZ
283,3646.655616,337.6725594,0.0,55064.07142,solar,1.0,0.0,True,CZ0 2,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,39,CZ0 2,CZ,CZ
284,inf,0.0,2535.0,0.0,coal,0.464,0.3384,False,CZ0 3,24.10344828,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,40,CZ0 3,CZ,CZ
285,inf,0.0,216.9546046,0.0,lignite,0.447,0.3636,False,CZ0 3,13.48769575,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,40,CZ0 3,CZ,CZ
286,3887.288394,576.8587289,0.0,109295.5693,onwind,1.0,0.0,True,CZ0 3,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,40,CZ0 3,CZ,CZ
287,2237.254411,206.5349264,0.0,55064.07142,solar,1.0,0.0,True,CZ0 3,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,40,CZ0 3,CZ,CZ
288,3001.422372,484.8205248,0.0,109295.5693,onwind,1.0,0.0,True,CZ0 4,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,41,CZ0 4,CZ,CZ
289,3662.490334,350.5135035,0.0,55064.07142,solar,1.0,0.0,True,CZ0 4,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,41,CZ0 4,CZ,CZ
290,inf,0.0,1180.0,0.0,coal,0.464,0.3384,False,CZ0 5,24.10344828,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,42,CZ0 5,CZ,CZ
291,inf,0.0,151.044345,0.0,lignite,0.447,0.3636,False,CZ0 5,13.48769575,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,42,CZ0 5,CZ,CZ
292,8052.8683,1307.916254,0.0,109295.5693,onwind,1.0,0.0,True,CZ0 5,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,42,CZ0 5,CZ,CZ
293,7886.717005,738.8291023,0.0,55064.07142,solar,1.0,0.0,True,CZ0 5,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,42,CZ0 5,CZ,CZ
294,inf,0.0,336.8349205,0.0,CCGT,0.5,0.2052,False,CZ0 6,47.2,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,43,CZ0 6,CZ,CZ
295,inf,0.0,270.7813166,0.0,lignite,0.447,0.3636,False,CZ0 6,13.48769575,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,43,CZ0 6,CZ,CZ
296,8109.59373,1338.249859,0.0,109295.5693,onwind,1.0,0.0,True,CZ0 6,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,43,CZ0 6,CZ,CZ
297,2595.796756,234.4856114,0.0,55064.07142,solar,1.0,0.0,True,CZ0 6,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,43,CZ0 6,CZ,CZ
298,inf,0.0,2160.0,0.0,nuclear,0.337,0.0,False,CZ0 7,16.90207715,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,44,CZ0 7,CZ,CZ
299,7804.107384,984.0833888,0.0,109295.5693,onwind,1.0,0.0,True,CZ0 7,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,44,CZ0 7,CZ,CZ
300,3637.986112,345.217257,0.0,55064.07142,solar,1.0,0.0,True,CZ0 7,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,44,CZ0 7,CZ,CZ
301,inf,0.0,475.747691,0.0,coal,0.464,0.3384,False,CZ0 8,24.10344828,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,45,CZ0 8,CZ,CZ
302,2828.262574,439.3034362,0.0,109295.5693,onwind,1.0,0.0,True,CZ0 8,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,45,CZ0 8,CZ,CZ
303,2747.776538,258.5632349,0.0,55064.07142,solar,1.0,0.0,True,CZ0 8,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,45,CZ0 8,CZ,CZ
304,inf,0.0,500.0,0.0,nuclear,0.337,0.0,False,CZ0 9,16.90207715,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,46,CZ0 9,CZ,CZ
305,4074.37754,762.4657543,0.0,109295.5693,onwind,1.0,0.0,True,CZ0 9,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,46,CZ0 9,CZ,CZ
306,3303.021499,325.5188475,0.0,55064.07142,solar,1.0,0.0,True,CZ0 9,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,46,CZ0 9,CZ,CZ
307,inf,0.0,122.0,0.0,CCGT,0.5,0.2052,False,DE0 0,47.2,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,47,DE0 0,DE,DE
308,1403.945959,223.4936068,0.0,109295.5693,onwind,1.0,0.0,True,DE0 0,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,47,DE0 0,DE,DE
309,1198.311621,113.9335183,0.0,55064.07142,solar,1.0,0.0,True,DE0 0,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,47,DE0 0,DE,DE
310,inf,0.0,896.0,0.0,coal,0.464,0.3384,False,DE0 1,24.10344828,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,48,DE0 1,DE,DE
311,1708.89312,420.5164735,0.0,109295.5693,onwind,1.0,0.0,True,DE0 1,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,48,DE0 1,DE,DE
312,1704.399971,152.2130875,0.0,55064.07142,solar,1.0,0.0,True,DE0 1,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,48,DE0 1,DE,DE
313,inf,0.0,94.0,0.0,CCGT,0.5,0.2052,False,DE0 10,47.2,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,49,DE0 10,DE,DE
314,inf,0.0,35.4,0.0,OCGT,0.39,0.2052,False,DE0 10,58.38461538,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,49,DE0 10,DE,DE
315,inf,0.0,43.3,0.0,coal,0.464,0.3384,False,DE0 10,24.10344828,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,49,DE0 10,DE,DE
316,3497.837943,766.2337306,0.0,109295.5693,onwind,1.0,0.0,True,DE0 10,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,49,DE0 10,DE,DE
317,inf,6.8924,6.8924,270940.7153,ror,0.9,0.0,False,DE0 10,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,49,DE0 10,DE,DE
318,2875.150309,259.2197123,0.0,55064.07142,solar,1.0,0.0,True,DE0 10,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,49,DE0 10,DE,DE
319,inf,0.0,164.0,0.0,OCGT,0.39,0.2052,False,DE0 100,58.38461538,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,50,DE0 100,DE,DE
320,inf,0.0,33.6,0.0,biomass,0.468,0.0,False,DE0 100,14.95726496,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,50,DE0 100,DE,DE
321,1100.605726,246.513823,0.0,109295.5693,onwind,1.0,0.0,True,DE0 100,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,50,DE0 100,DE,DE
322,1264.378738,115.1609287,0.0,55064.07142,solar,1.0,0.0,True,DE0 100,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,50,DE0 100,DE,DE
323,inf,0.0,18.6,0.0,biomass,0.468,0.0,False,DE0 101,14.95726496,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,51,DE0 101,DE,DE
324,6889.657131,1663.332522,0.0,109295.5693,onwind,1.0,0.0,True,DE0 101,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,51,DE0 101,DE,DE
325,inf,0.17,0.17,270940.7153,ror,0.9,0.0,False,DE0 101,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,51,DE0 101,DE,DE
326,4353.511645,392.7455921,0.0,55064.07142,solar,1.0,0.0,True,DE0 101,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,51,DE0 101,DE,DE
327,inf,0.0,572.0,0.0,OCGT,0.39,0.2052,False,DE0 102,58.38461538,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,52,DE0 102,DE,DE
328,inf,0.0,510.0,0.0,coal,0.464,0.3384,False,DE0 102,24.10344828,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,52,DE0 102,DE,DE
329,1562.539173,256.1135468,0.0,109295.5693,onwind,1.0,0.0,True,DE0 102,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,52,DE0 102,DE,DE
330,inf,0.22,0.22,270940.7153,ror,0.9,0.0,False,DE0 102,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,52,DE0 102,DE,DE
331,1178.501882,108.9026221,0.0,55064.07142,solar,1.0,0.0,True,DE0 102,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,52,DE0 102,DE,DE
332,inf,0.0,1402.0,0.0,nuclear,0.337,0.0,False,DE0 103,16.90207715,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,53,DE0 103,DE,DE
333,760.8592923,107.0584246,0.0,109295.5693,onwind,1.0,0.0,True,DE0 103,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,53,DE0 103,DE,DE
334,inf,0.12,0.12,270940.7153,ror,0.9,0.0,False,DE0 103,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,53,DE0 103,DE,DE
335,1321.962114,129.6656753,0.0,55064.07142,solar,1.0,0.0,True,DE0 103,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,53,DE0 103,DE,DE
336,2176.039102,277.1352305,0.0,109295.5693,onwind,1.0,0.0,True,DE0 104,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,54,DE0 104,DE,DE
337,inf,0.535,0.535,270940.7153,ror,0.9,0.0,False,DE0 104,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,54,DE0 104,DE,DE
338,1823.203321,178.2411147,0.0,55064.07142,solar,1.0,0.0,True,DE0 104,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,54,DE0 104,DE,DE
339,7209.533889,671.0133715,0.0,109295.5693,onwind,1.0,0.0,True,DE0 105,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,55,DE0 105,DE,DE
340,inf,284.2461,284.2461,270940.7153,ror,0.9,0.0,False,DE0 105,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,55,DE0 105,DE,DE
341,3384.829085,332.2925962,0.0,55064.07142,solar,1.0,0.0,True,DE0 105,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,55,DE0 105,DE,DE
342,inf,0.0,75.0,0.0,CCGT,0.5,0.2052,False,DE0 106,47.2,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,56,DE0 106,DE,DE
343,inf,0.0,38.6,0.0,OCGT,0.39,0.2052,False,DE0 106,58.38461538,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,56,DE0 106,DE,DE
344,inf,0.0,1274.6,0.0,coal,0.464,0.3384,False,DE0 106,24.10344828,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,56,DE0 106,DE,DE
345,606.5508247,118.6705122,0.0,109295.5693,onwind,1.0,0.0,True,DE0 106,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,56,DE0 106,DE,DE
346,878.1680533,82.61847845,0.0,55064.07142,solar,1.0,0.0,True,DE0 106,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,56,DE0 106,DE,DE
347,1845.687846,415.8885956,0.0,109295.5693,onwind,1.0,0.0,True,DE0 107,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,57,DE0 107,DE,DE
348,inf,0.88,0.88,270940.7153,ror,0.9,0.0,False,DE0 107,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,57,DE0 107,DE,DE
349,1195.645596,105.0702033,0.0,55064.07142,solar,1.0,0.0,True,DE0 107,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,57,DE0 107,DE,DE
350,inf,0.0,104.1,0.0,CCGT,0.5,0.2052,False,DE0 108,47.2,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,58,DE0 108,DE,DE
351,2373.808063,574.8144185,0.0,109295.5693,onwind,1.0,0.0,True,DE0 108,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,58,DE0 108,DE,DE
352,1826.075562,164.1621962,0.0,55064.07142,solar,1.0,0.0,True,DE0 108,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,58,DE0 108,DE,DE
353,4962.214495,994.1869255,0.0,109295.5693,onwind,1.0,0.0,True,DE0 109,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,59,DE0 109,DE,DE
354,2993.470982,272.4597336,0.0,55064.07142,solar,1.0,0.0,True,DE0 109,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,59,DE0 109,DE,DE
355,inf,0.0,57.3,0.0,oil,0.393,0.36,False,DE0 11,130.2264631,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,60,DE0 11,DE,DE
356,6299.760452,462.3709064,0.0,109295.5693,onwind,1.0,0.0,True,DE0 11,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,60,DE0 11,DE,DE
357,inf,54.224,54.224,270940.7153,ror,0.9,0.0,False,DE0 11,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,60,DE0 11,DE,DE
358,3370.401087,326.5001789,0.0,55064.07142,solar,1.0,0.0,True,DE0 11,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,60,DE0 11,DE,DE
359,6483.58367,996.4108653,0.0,109295.5693,onwind,1.0,0.0,True,DE0 110,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,61,DE0 110,DE,DE
360,inf,132.622,132.622,270940.7153,ror,0.9,0.0,False,DE0 110,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,61,DE0 110,DE,DE
361,2754.077487,248.8979579,0.0,55064.07142,solar,1.0,0.0,True,DE0 110,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,61,DE0 110,DE,DE
362,inf,0.0,67.8,0.0,OCGT,0.39,0.2052,False,DE0 111,58.38461538,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,62,DE0 111,DE,DE
363,4001.795244,1911.336566,0.0,208089.4864,offwind-ac,1.0,0.0,True,DE0 111,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,62,DE0 111,DE,DE
364,2016.480741,1047.8813,0.0,222562.3975,offwind-dc,1.0,0.0,True,DE0 111,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,62,DE0 111,DE,DE
365,2295.903939,729.4596359,0.0,109295.5693,onwind,1.0,0.0,True,DE0 111,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,62,DE0 111,DE,DE
366,1798.941808,170.5694912,0.0,55064.07142,solar,1.0,0.0,True,DE0 111,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,62,DE0 111,DE,DE
367,1758.663197,173.3848098,0.0,109295.5693,onwind,1.0,0.0,True,DE0 112,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,63,DE0 112,DE,DE
368,inf,0.585,0.585,270940.7153,ror,0.9,0.0,False,DE0 112,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,63,DE0 112,DE,DE
369,1255.428662,120.8713978,0.0,55064.07142,solar,1.0,0.0,True,DE0 112,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,63,DE0 112,DE,DE
370,3440.8388,830.6203178,0.0,109295.5693,onwind,1.0,0.0,True,DE0 113,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,64,DE0 113,DE,DE
371,2511.931735,224.585322,0.0,55064.07142,solar,1.0,0.0,True,DE0 113,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,64,DE0 113,DE,DE
372,1522.286093,331.2547392,0.0,109295.5693,onwind,1.0,0.0,True,DE0 114,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,65,DE0 114,DE,DE
373,inf,0.20636,0.20636,270940.7153,ror,0.9,0.0,False,DE0 114,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,65,DE0 114,DE,DE
374,1566.094102,140.4546522,0.0,55064.07142,solar,1.0,0.0,True,DE0 114,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,65,DE0 114,DE,DE
375,inf,0.0,90.4,0.0,OCGT,0.39,0.2052,False,DE0 115,58.38461538,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,66,DE0 115,DE,DE
376,inf,0.0,1390.0,0.0,coal,0.464,0.3384,False,DE0 115,24.10344828,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,66,DE0 115,DE,DE
377,2918.191449,706.7749477,0.0,109295.5693,onwind,1.0,0.0,True,DE0 115,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,66,DE0 115,DE,DE
378,2635.358328,242.2144741,0.0,55064.07142,solar,1.0,0.0,True,DE0 115,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,66,DE0 115,DE,DE
379,inf,0.0,78.0,0.0,CCGT,0.5,0.2052,False,DE0 116,47.2,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,67,DE0 116,DE,DE
