index;name;country_y;LON;LAT;geometry_y;bidding_zone_y;NUTS_NAME;NUTS_ID;BZ2;p_nom;carrier;marginal_cost;efficiency
463;PL0 4;PL;22567978;512261935;POINT (22567978 512261935);PL;Makroregion wschodni;PL8;PL;231;OCGT;5.838.461.538;0.39
463;PL0 4;PL;22567978;512261935;POINT (22567978 512261935);PL;Makroregion wschodni;PL8;PL;0;onwind;0.015;1
463;PL0 4;PL;22567978;512261935;POINT (22567978 512261935);PL;Makroregion wschodni;PL8;PL;0;solar;0.01;1
464;PL0 40;PL;1851151103;5006329156;POINT (1851151103 5006329156);PL;Makroregion południowy;PL2;PL;14;OCGT;5.838.461.538;0.39
464;PL0 40;PL;1851151103;5006329156;POINT (1851151103 5006329156);PL;Makroregion południowy;PL2;PL;1937;coal;2.410.344.828;0.464
464;PL0 40;PL;1851151103;5006329156;POINT (1851151103 5006329156);PL;Makroregion południowy;PL2;PL;0;onwind;0.015;1
464;PL0 40;PL;1851151103;5006329156;POINT (1851151103 5006329156);PL;Makroregion południowy;PL2;PL;0;solar;0.01;1
465;PL0 41;PL;16826935;50561432;POINT (16826935 50561432);PL;Makroregion południowo-zachodni;PL5;PL;0;onwind;0.015;1
465;PL0 41;PL;16826935;50561432;POINT (16826935 50561432);PL;Makroregion południowo-zachodni;PL5;PL;0;solar;0.01;1
466;PL0 42;PL;2178268433;51464709;POINT (2178268433 51464709);PL;Makroregion województwo mazowieckie;PL9;PL;4098;coal;2.410.344.828;0.464
466;PL0 42;PL;2178268433;51464709;POINT (2178268433 51464709);PL;Makroregion województwo mazowieckie;PL9;PL;0;onwind;0.015;1
466;PL0 42;PL;2178268433;51464709;POINT (2178268433 51464709);PL;Makroregion województwo mazowieckie;PL9;PL;0;solar;0.01;1
467;PL0 43;PL;1611557;54132674;POINT (1611557 54132674);PL;Makroregion północno-zachodni;PL4;PL;0;offwind-ac;0.015;1
467;PL0 43;PL;1611557;54132674;POINT (1611557 54132674);PL;Makroregion północno-zachodni;PL4;PL;0;offwind-dc;0.015;1
467;PL0 43;PL;1611557;54132674;POINT (1611557 54132674);PL;Makroregion północno-zachodni;PL4;PL;0;onwind;0.015;1
467;PL0 43;PL;1611557;54132674;POINT (1611557 54132674);PL;Makroregion północno-zachodni;PL4;PL;0;solar;0.01;1
468;PL0 44;PL;15991974;515381355;POINT (15991974 515381355);PL;Makroregion południowo-zachodni;PL5;PL;0;onwind;0.015;1
468;PL0 44;PL;15991974;515381355;POINT (15991974 515381355);PL;Makroregion południowo-zachodni;PL5;PL;0;solar;0.01;1
469;PL0 45;PL;2073617565;5221152022;POINT (2073617565 5221152022);PL;Makroregion województwo mazowieckie;PL9;PL;1015;coal;2.410.344.828;0.464
469;PL0 45;PL;2073617565;5221152022;POINT (2073617565 5221152022);PL;Makroregion województwo mazowieckie;PL9;PL;0;onwind;0.015;1
469;PL0 45;PL;2073617565;5221152022;POINT (2073617565 5221152022);PL;Makroregion województwo mazowieckie;PL9;PL;0;solar;0.01;1
470;PL0 46;PL;16890106;54510718;POINT (16890106 54510718);PL;Makroregion północny;PL6;PL;0;offwind-ac;0.015;1
470;PL0 46;PL;16890106;54510718;POINT (16890106 54510718);PL;Makroregion północny;PL6;PL;0;offwind-dc;0.015;1
470;PL0 46;PL;16890106;54510718;POINT (16890106 54510718);PL;Makroregion północny;PL6;PL;0;onwind;0.015;1
470;PL0 46;PL;16890106;54510718;POINT (16890106 54510718);PL;Makroregion północny;PL6;PL;0;solar;0.01;1
471;PL0 5;PL;18930817;52694697;POINT (18930817 52694697);PL;Makroregion północny;PL6;PL;485;OCGT;5.838.461.538;0.39
471;PL0 5;PL;18930817;52694697;POINT (18930817 52694697);PL;Makroregion północny;PL6;PL;0;onwind;0.015;1
471;PL0 5;PL;18930817;52694697;POINT (18930817 52694697);PL;Makroregion północny;PL6;PL;0;solar;0.01;1
472;PL0 6;PL;1894851689;5026209633;POINT (1894851689 5026209633);PL;Makroregion południowy;PL2;PL;11;OCGT;5.838.461.538;0.39
472;PL0 6;PL;1894851689;5026209633;POINT (1894851689 5026209633);PL;Makroregion południowy;PL2;PL;1800.4;coal;2.410.344.828;0.464
472;PL0 6;PL;1894851689;5026209633;POINT (1894851689 5026209633);PL;Makroregion południowy;PL2;PL;0;onwind;0.015;1
472;PL0 6;PL;1894851689;5026209633;POINT (1894851689 5026209633);PL;Makroregion południowy;PL2;PL;0;solar;0.01;1
473;PL0 7;PL;18104095;54714309;POINT (18104095 54714309);PL;Makroregion północny;PL6;PL;11;OCGT;5.838.461.538;0.39
473;PL0 7;PL;18104095;54714309;POINT (18104095 54714309);PL;Makroregion północny;PL6;PL;0;offwind-ac;0.015;1
473;PL0 7;PL;18104095;54714309;POINT (18104095 54714309);PL;Makroregion północny;PL6;PL;0;offwind-dc;0.015;1
473;PL0 7;PL;18104095;54714309;POINT (18104095 54714309);PL;Makroregion północny;PL6;PL;0;onwind;0.015;1
473;PL0 7;PL;18104095;54714309;POINT (18104095 54714309);PL;Makroregion północny;PL6;PL;0;solar;0.01;1
474;PL0 8;PL;220296475;50339803;POINT (220296475 50339803);PL;Makroregion wschodni;PL8;PL;128.9;OCGT;5.838.461.538;0.39
474;PL0 8;PL;220296475;50339803;POINT (220296475 50339803);PL;Makroregion wschodni;PL8;PL;250;coal;2.410.344.828;0.464
474;PL0 8;PL;220296475;50339803;POINT (220296475 50339803);PL;Makroregion wschodni;PL8;PL;0;onwind;0.015;1
474;PL0 8;PL;220296475;50339803;POINT (220296475 50339803);PL;Makroregion wschodni;PL8;PL;0;solar;0.01;1
475;PL0 9;PL;1506820667;5272824267;POINT (1506820667 5272824267);PL;Makroregion północno-zachodni;PL4;PL;138;CCGT;47.2;0.5
475;PL0 9;PL;1506820667;5272824267;POINT (1506820667 5272824267);PL;Makroregion północno-zachodni;PL4;PL;0;onwind;0.015;1
475;PL0 9;PL;1506820667;5272824267;POINT (1506820667 5272824267);PL;Makroregion północno-zachodni;PL4;PL;0;solar;0.01;1
476;SE3 0;SE;18009613;60117479;POINT (18009613 60117479);SE3;Östra Sverige;SE1;SE;120;biomass;1.495.726.496;0.468
476;SE3 0;SE;18009613;60117479;POINT (18009613 60117479);SE3;Östra Sverige;SE1;SE;3291;nuclear;1.690.207.715;0.337
476;SE3 0;SE;18009613;60117479;POINT (18009613 60117479);SE3;Östra Sverige;SE1;SE;0;offwind-ac;0.015;1
476;SE3 0;SE;18009613;60117479;POINT (18009613 60117479);SE3;Östra Sverige;SE1;SE;0;offwind-dc;0.015;1
476;SE3 0;SE;18009613;60117479;POINT (18009613 60117479);SE3;Östra Sverige;SE1;SE;0;onwind;0.015;1
476;SE3 0;SE;18009613;60117479;POINT (18009613 60117479);SE3;Östra Sverige;SE1;SE;0;solar;0.01;1
477;SE3 1;SE;2141304;655487335;POINT (2141304 655487335);SE1;Norra Sverige;SE3;SE;0;offwind-ac;0.015;1
477;SE3 1;SE;2141304;655487335;POINT (2141304 655487335);SE1;Norra Sverige;SE3;SE;0;offwind-dc;0.015;1
477;SE3 1;SE;2141304;655487335;POINT (2141304 655487335);SE1;Norra Sverige;SE3;SE;0;onwind;0.015;1
477;SE3 1;SE;2141304;655487335;POINT (2141304 655487335);SE1;Norra Sverige;SE3;SE;140;ror;0;0.9
477;SE3 1;SE;2141304;655487335;POINT (2141304 655487335);SE1;Norra Sverige;SE3;SE;0;solar;0.01;1
478;SE3 10;SE;13057938;5576266;POINT (13057938 5576266);SE4;Södra Sverige;SE2;SE;448;CCGT;47.2;0.5
478;SE3 10;SE;13057938;5576266;POINT (13057938 5576266);SE4;Södra Sverige;SE2;SE;0;offwind-ac;0.015;1
478;SE3 10;SE;13057938;5576266;POINT (13057938 5576266);SE4;Södra Sverige;SE2;SE;0;offwind-dc;0.015;1
478;SE3 10;SE;13057938;5576266;POINT (13057938 5576266);SE4;Södra Sverige;SE2;SE;126;oil;1.302.264.631;0.393
478;SE3 10;SE;13057938;5576266;POINT (13057938 5576266);SE4;Södra Sverige;SE2;SE;0;onwind;0.015;1
478;SE3 10;SE;13057938;5576266;POINT (13057938 5576266);SE4;Södra Sverige;SE2;SE;0;solar;0.01;1
479;SE3 11;SE;15971375;59497394;POINT (15971375 59497394);SE3;Östra Sverige;SE1;SE;0;onwind;0.015;1
479;SE3 11;SE;15971375;59497394;POINT (15971375 59497394);SE3;Östra Sverige;SE1;SE;0;solar;0.01;1
480;SE3 12;SE;163977815;603785745;POINT (163977815 603785745);SE3;Norra Sverige;SE3;SE;0;onwind;0.015;1
480;SE3 12;SE;163977815;603785745;POINT (163977815 603785745);SE3;Norra Sverige;SE3;SE;0;solar;0.01;1
481;SE3 13;SE;160775299;626485039;POINT (160775299 626485039);SE2;Norra Sverige;SE3;SE;0;onwind;0.015;1
481;SE3 13;SE;160775299;626485039;POINT (160775299 626485039);SE2;Norra Sverige;SE3;SE;1.348.601.245;ror;0;0.9
481;SE3 13;SE;160775299;626485039;POINT (160775299 626485039);SE2;Norra Sverige;SE3;SE;0;solar;0.01;1
482;SE3 14;SE;123024902;579009162;POINT (123024902 579009162);SE3;Södra Sverige;SE2;SE;260;CCGT;47.2;0.5
482;SE3 14;SE;123024902;579009162;POINT (123024902 579009162);SE3;Södra Sverige;SE2;SE;3730;nuclear;1.690.207.715;0.337
482;SE3 14;SE;123024902;579009162;POINT (123024902 579009162);SE3;Södra Sverige;SE2;SE;0;offwind-ac;0.015;1
482;SE3 14;SE;123024902;579009162;POINT (123024902 579009162);SE3;Södra Sverige;SE2;SE;0;offwind-dc;0.015;1
482;SE3 14;SE;123024902;579009162;POINT (123024902 579009162);SE3;Södra Sverige;SE2;SE;520;oil;1.302.264.631;0.393
482;SE3 14;SE;123024902;579009162;POINT (123024902 579009162);SE3;Södra Sverige;SE2;SE;0;onwind;0.015;1
482;SE3 14;SE;123024902;579009162;POINT (123024902 579009162);SE3;Södra Sverige;SE2;SE;276;ror;0;0.9
482;SE3 14;SE;123024902;579009162;POINT (123024902 579009162);SE3;Södra Sverige;SE2;SE;0;solar;0.01;1
483;SE3 15;SE;129776;59337392;POINT (129776 59337392);SE3;Norra Sverige;SE3;SE;0;onwind;0.015;1
483;SE3 15;SE;129776;59337392;POINT (129776 59337392);SE3;Norra Sverige;SE3;SE;0;solar;0.01;1
484;SE3 16;SE;19029694;64440225;POINT (19029694 64440225);SE2;Norra Sverige;SE3;SE;0;offwind-ac;0.015;1
484;SE3 16;SE;19029694;64440225;POINT (19029694 64440225);SE2;Norra Sverige;SE3;SE;0;offwind-dc;0.015;1
484;SE3 16;SE;19029694;64440225;POINT (19029694 64440225);SE2;Norra Sverige;SE3;SE;0;onwind;0.015;1
484;SE3 16;SE;19029694;64440225;POINT (19029694 64440225);SE2;Norra Sverige;SE3;SE;210;ror;0;0.9
484;SE3 16;SE;19029694;64440225;POINT (19029694 64440225);SE2;Norra Sverige;SE3;SE;0;solar;0.01;1
485;SE3 17;SE;153032685;60378758;POINT (153032685 60378758);SE3;Norra Sverige;SE3;SE;0;onwind;0.015;1
485;SE3 17;SE;153032685;60378758;POINT (153032685 60378758);SE3;Norra Sverige;SE3;SE;0;solar;0.01;1
486;SE3 18;SE;16659393;5743682;POINT (16659393 5743682);SE4;Södra Sverige;SE2;SE;0;offwind-ac;0.015;1
486;SE3 18;SE;16659393;5743682;POINT (16659393 5743682);SE4;Södra Sverige;SE2;SE;0;offwind-dc;0.015;1
486;SE3 18;SE;16659393;5743682;POINT (16659393 5743682);SE4;Södra Sverige;SE2;SE;0;onwind;0.015;1
486;SE3 18;SE;16659393;5743682;POINT (16659393 5743682);SE4;Södra Sverige;SE2;SE;0;solar;0.01;1
487;SE3 19;SE;1572138992;6550954663;POINT (1572138992 6550954663);SE2;Norra Sverige;SE3;SE;;;;
488;SE3 2;SE;115821075;5883930476;POINT (115821075 5883930476);SE3;Södra Sverige;SE2;SE;0;offwind-ac;0.015;1
488;SE3 2;SE;115821075;5883930476;POINT (115821075 5883930476);SE3;Södra Sverige;SE2;SE;0;onwind;0.015;1
488;SE3 2;SE;115821075;5883930476;POINT (115821075 5883930476);SE3;Södra Sverige;SE2;SE;0;solar;0.01;1
489;SE3 20;SE;15542908;56649432;POINT (15542908 56649432);SE4;Södra Sverige;SE2;SE;0;offwind-ac;0.015;1
489;SE3 20;SE;15542908;56649432;POINT (15542908 56649432);SE4;Södra Sverige;SE2;SE;0;offwind-dc;0.015;1
489;SE3 20;SE;15542908;56649432;POINT (15542908 56649432);SE4;Södra Sverige;SE2;SE;0;onwind;0.015;1
489;SE3 20;SE;15542908;56649432;POINT (15542908 56649432);SE4;Södra Sverige;SE2;SE;0;solar;0.01;1
490;SE3 21;SE;2008045757;6674278157;POINT (2008045757 6674278157);SE1;Norra Sverige;SE3;SE;;;;
491;SE3 22;SE;15180359;5923032667;POINT (15180359 5923032667);SE3;Östra Sverige;SE1;SE;106;biomass;1.495.726.496;0.468
491;SE3 22;SE;15180359;5923032667;POINT (15180359 5923032667);SE3;Östra Sverige;SE1;SE;0;onwind;0.015;1
491;SE3 22;SE;15180359;5923032667;POINT (15180359 5923032667);SE3;Östra Sverige;SE1;SE;57;ror;0;0.9
491;SE3 22;SE;15180359;5923032667;POINT (15180359 5923032667);SE3;Östra Sverige;SE1;SE;0;solar;0.01;1
492;SE3 23;SE;17273254;594696425;POINT (17273254 594696425);SE3;Östra Sverige;SE1;SE;0;offwind-ac;0.015;1
492;SE3 23;SE;17273254;594696425;POINT (17273254 594696425);SE3;Östra Sverige;SE1;SE;0;offwind-dc;0.015;1
492;SE3 23;SE;17273254;594696425;POINT (17273254 594696425);SE3;Östra Sverige;SE1;SE;0;onwind;0.015;1
492;SE3 23;SE;17273254;594696425;POINT (17273254 594696425);SE3;Östra Sverige;SE1;SE;0;solar;0.01;1
493;SE3 24;SE;1452026367;5785350133;POINT (1452026367 5785350133);SE3;Södra Sverige;SE2;SE;0;onwind;0.015;1
493;SE3 24;SE;1452026367;5785350133;POINT (1452026367 5785350133);SE3;Södra Sverige;SE2;SE;0;solar;0.01;1
494;SE3 25;SE;16871338;6355562978;POINT (16871338 6355562978);SE2;Norra Sverige;SE3;SE;0;onwind;0.015;1
494;SE3 25;SE;16871338;6355562978;POINT (16871338 6355562978);SE2;Norra Sverige;SE3;SE;475;ror;0;0.9
494;SE3 25;SE;16871338;6355562978;POINT (16871338 6355562978);SE2;Norra Sverige;SE3;SE;0;solar;0.01;1
495;SE3 26;SE;18621826;59955492;POINT (18621826 59955492);SE3;Östra Sverige;SE1;SE;0;offwind-ac;0.015;1
495;SE3 26;SE;18621826;59955492;POINT (18621826 59955492);SE3;Östra Sverige;SE1;SE;0;offwind-dc;0.015;1
495;SE3 26;SE;18621826;59955492;POINT (18621826 59955492);SE3;Östra Sverige;SE1;SE;0;onwind;0.015;1
495;SE3 26;SE;18621826;59955492;POINT (18621826 59955492);SE3;Östra Sverige;SE1;SE;0;solar;0.01;1
496;SE3 27;SE;18242798;63401361;POINT (18242798 63401361);SE2;Norra Sverige;SE3;SE;0;offwind-ac;0.015;1
496;SE3 27;SE;18242798;63401361;POINT (18242798 63401361);SE2;Norra Sverige;SE3;SE;0;offwind-dc;0.015;1
496;SE3 27;SE;18242798;63401361;POINT (18242798 63401361);SE2;Norra Sverige;SE3;SE;0;onwind;0.015;1
496;SE3 27;SE;18242798;63401361;POINT (18242798 63401361);SE2;Norra Sverige;SE3;SE;180;ror;0;0.9
496;SE3 27;SE;18242798;63401361;POINT (18242798 63401361);SE2;Norra Sverige;SE3;SE;0;solar;0.01;1
497;SE3 28;SE;13412933;5753868;POINT (13412933 5753868);SE3;Södra Sverige;SE2;SE;0;onwind;0.015;1
497;SE3 28;SE;13412933;5753868;POINT (13412933 5753868);SE3;Södra Sverige;SE2;SE;0;solar;0.01;1
498;SE3 29;SE;15935669;5862108633;POINT (15935669 5862108633);SE3;Östra Sverige;SE1;SE;2511;nuclear;1.690.207.715;0.337
498;SE3 29;SE;15935669;5862108633;POINT (15935669 5862108633);SE3;Östra Sverige;SE1;SE;0;offwind-ac;0.015;1
498;SE3 29;SE;15935669;5862108633;POINT (15935669 5862108633);SE3;Östra Sverige;SE1;SE;0;onwind;0.015;1
498;SE3 29;SE;15935669;5862108633;POINT (15935669 5862108633);SE3;Östra Sverige;SE1;SE;0;solar;0.01;1
499;SE3 3;SE;1698662886;6309515686;POINT (1698662886 6309515686);SE2;Norra Sverige;SE3;SE;0;onwind;0.015;1
499;SE3 3;SE;1698662886;6309515686;POINT (1698662886 6309515686);SE2;Norra Sverige;SE3;SE;113;ror;0;0.9
499;SE3 3;SE;1698662886;6309515686;POINT (1698662886 6309515686);SE2;Norra Sverige;SE3;SE;0;solar;0.01;1
500;SE3 30;SE;1440033;56809901;POINT (1440033 56809901);SE4;Södra Sverige;SE2;SE;0;onwind;0.015;1
500;SE3 30;SE;1440033;56809901;POINT (1440033 56809901);SE4;Södra Sverige;SE2;SE;0;solar;0.01;1
501;SE3 31;SE;170351258;624815808;POINT (170351258 624815808);SE2;Norra Sverige;SE3;SE;0;offwind-ac;0.015;1
501;SE3 31;SE;170351258;624815808;POINT (170351258 624815808);SE2;Norra Sverige;SE3;SE;0;offwind-dc;0.015;1
501;SE3 31;SE;170351258;624815808;POINT (170351258 624815808);SE2;Norra Sverige;SE3;SE;0;onwind;0.015;1
501;SE3 31;SE;170351258;624815808;POINT (170351258 624815808);SE2;Norra Sverige;SE3;SE;160;ror;0;0.9
501;SE3 31;SE;170351258;624815808;POINT (170351258 624815808);SE2;Norra Sverige;SE3;SE;0;solar;0.01;1
502;SE3 32;SE;1611042025;616900245;POINT (1611042025 616900245);SE2;Norra Sverige;SE3;SE;0;onwind;0.015;1
502;SE3 32;SE;1611042025;616900245;POINT (1611042025 616900245);SE2;Norra Sverige;SE3;SE;60;ror;0;0.9
502;SE3 32;SE;1611042025;616900245;POINT (1611042025 616900245);SE2;Norra Sverige;SE3;SE;0;solar;0.01;1
503;SE3 33;SE;165241245;595993345;POINT (165241245 595993345);SE3;Östra Sverige;SE1;SE;0;offwind-ac;0.015;1
503;SE3 33;SE;165241245;595993345;POINT (165241245 595993345);SE3;Östra Sverige;SE1;SE;243;oil;1.302.264.631;0.393
503;SE3 33;SE;165241245;595993345;POINT (165241245 595993345);SE3;Östra Sverige;SE1;SE;0;onwind;0.015;1
503;SE3 33;SE;165241245;595993345;POINT (165241245 595993345);SE3;Östra Sverige;SE1;SE;0;solar;0.01;1
504;SE3 34;SE;12984467;56160083;POINT (12984467 56160083);SE4;Södra Sverige;SE2;SE;0;offwind-ac;0.015;1
504;SE3 34;SE;12984467;56160083;POINT (12984467 56160083);SE4;Södra Sverige;SE2;SE;0;offwind-dc;0.015;1
504;SE3 34;SE;12984467;56160083;POINT (12984467 56160083);SE4;Södra Sverige;SE2;SE;250;oil;1.302.264.631;0.393
504;SE3 34;SE;12984467;56160083;POINT (12984467 56160083);SE4;Södra Sverige;SE2;SE;0;onwind;0.015;1
504;SE3 34;SE;12984467;56160083;POINT (12984467 56160083);SE4;Södra Sverige;SE2;SE;0;solar;0.01;1
505;SE3 35;SE;23071289;65938074;POINT (23071289 65938074);SE1;Norra Sverige;SE3;SE;0;offwind-ac;0.015;1
505;SE3 35;SE;23071289;65938074;POINT (23071289 65938074);SE1;Norra Sverige;SE3;SE;0;offwind-dc;0.015;1
505;SE3 35;SE;23071289;65938074;POINT (23071289 65938074);SE1;Norra Sverige;SE3;SE;0;onwind;0.015;1
505;SE3 35;SE;23071289;65938074;POINT (23071289 65938074);SE1;Norra Sverige;SE3;SE;62;ror;0;0.9
506;SE3 36;SE;125183716;573831718;POINT (125183716 573831718);SE3;Södra Sverige;SE2;SE;0;offwind-ac;0.015;1
506;SE3 36;SE;125183716;573831718;POINT (125183716 573831718);SE3;Södra Sverige;SE2;SE;0;offwind-dc;0.015;1
506;SE3 36;SE;125183716;573831718;POINT (125183716 573831718);SE3;Södra Sverige;SE2;SE;0;onwind;0.015;1
506;SE3 36;SE;125183716;573831718;POINT (125183716 573831718);SE3;Södra Sverige;SE2;SE;0;solar;0.01;1
507;SE3 37;SE;170069734;607753292;POINT (170069734 607753292);SE3;Norra Sverige;SE3;SE;0;offwind-ac;0.015;1
507;SE3 37;SE;170069734;607753292;POINT (170069734 607753292);SE3;Norra Sverige;SE3;SE;0;offwind-dc;0.015;1
507;SE3 37;SE;170069734;607753292;POINT (170069734 607753292);SE3;Norra Sverige;SE3;SE;0;onwind;0.015;1
507;SE3 37;SE;170069734;607753292;POINT (170069734 607753292);SE3;Norra Sverige;SE3;SE;0;solar;0.01;1
508;SE3 38;SE;1574684117;6334457583;POINT (1574684117 6334457583);SE2;Norra Sverige;SE3;SE;;;;
509;SE3 39;SE;16660767;58985406;POINT (16660767 58985406);SE3;Östra Sverige;SE1;SE;35;biomass;1.495.726.496;0.468
509;SE3 39;SE;16660767;58985406;POINT (16660767 58985406);SE3;Östra Sverige;SE1;SE;0;offwind-ac;0.015;1
509;SE3 39;SE;16660767;58985406;POINT (16660767 58985406);SE3;Östra Sverige;SE1;SE;0;onwind;0.015;1
509;SE3 39;SE;16660767;58985406;POINT (16660767 58985406);SE3;Östra Sverige;SE1;SE;0;solar;0.01;1
510;SE3 4;SE;181796265;67551535;POINT (181796265 67551535);SE1;Norra Sverige;SE3;SE;0;onwind;0.015;1
511;SE3 40;SE;13878479;5856109;POINT (13878479 5856109);SE3;Södra Sverige;SE2;SE;0;onwind;0.015;1
511;SE3 40;SE;13878479;5856109;POINT (13878479 5856109);SE3;Södra Sverige;SE2;SE;0;solar;0.01;1
512;SE3 41;SE;179530335;59271384;POINT (179530335 59271384);SE3;Östra Sverige;SE1;SE;464;biomass;1.495.726.496;0.468
512;SE3 41;SE;179530335;59271384;POINT (179530335 59271384);SE3;Östra Sverige;SE1;SE;130;coal;2.410.344.828;0.464
512;SE3 41;SE;179530335;59271384;POINT (179530335 59271384);SE3;Östra Sverige;SE1;SE;0;offwind-ac;0.015;1
512;SE3 41;SE;179530335;59271384;POINT (179530335 59271384);SE3;Östra Sverige;SE1;SE;0;offwind-dc;0.015;1
512;SE3 41;SE;179530335;59271384;POINT (179530335 59271384);SE3;Östra Sverige;SE1;SE;0;onwind;0.015;1
512;SE3 41;SE;179530335;59271384;POINT (179530335 59271384);SE3;Östra Sverige;SE1;SE;0;solar;0.01;1
513;SE3 42;SE;13580475;5586067;POINT (13580475 5586067);SE4;Södra Sverige;SE2;SE;0;offwind-ac;0.015;1
513;SE3 42;SE;13580475;5586067;POINT (13580475 5586067);SE4;Södra Sverige;SE2;SE;0;offwind-dc;0.015;1
513;SE3 42;SE;13580475;5586067;POINT (13580475 5586067);SE4;Södra Sverige;SE2;SE;0;onwind;0.015;1
513;SE3 42;SE;13580475;5586067;POINT (13580475 5586067);SE4;Södra Sverige;SE2;SE;0;solar;0.01;1
514;SE3 43;SE;13548889;63340718;POINT (13548889 63340718);SE2;Norra Sverige;SE3;SE;;;;
515;SE3 44;SE;17539673;64996778;POINT (17539673 64996778);SE2;Norra Sverige;SE3;SE;;;;
516;SE3 5;SE;15194092;58284952;POINT (15194092 58284952);SE3;Östra Sverige;SE1;SE;0;onwind;0.015;1
516;SE3 5;SE;15194092;58284952;POINT (15194092 58284952);SE3;Östra Sverige;SE1;SE;0;solar;0.01;1
517;SE3 6;SE;147481155;62679472;POINT (147481155 62679472);SE2;Norra Sverige;SE3;SE;0;onwind;0.015;1
517;SE3 6;SE;147481155;62679472;POINT (147481155 62679472);SE2;Norra Sverige;SE3;SE;0;solar;0.01;1
518;SE3 7;SE;14797211;562501415;POINT (14797211 562501415);SE4;Södra Sverige;SE2;SE;0;offwind-ac;0.015;1
518;SE3 7;SE;14797211;562501415;POINT (14797211 562501415);SE4;Södra Sverige;SE2;SE;0;offwind-dc;0.015;1
518;SE3 7;SE;14797211;562501415;POINT (14797211 562501415);SE4;Södra Sverige;SE2;SE;996;oil;1.302.264.631;0.393
518;SE3 7;SE;14797211;562501415;POINT (14797211 562501415);SE4;Södra Sverige;SE2;SE;0;onwind;0.015;1
518;SE3 7;SE;14797211;562501415;POINT (14797211 562501415);SE4;Södra Sverige;SE2;SE;0;solar;0.01;1
519;SE3 8;SE;19801483;6462200133;POINT (19801483 6462200133);SE2;Norra Sverige;SE3;SE;;;;
520;SE3 9;SE;12566986;63361982;POINT (12566986 63361982);SE2;Norra Sverige;SE3;SE;0;onwind;0.015;1
520;SE3 9;SE;12566986;63361982;POINT (12566986 63361982);SE2;Norra Sverige;SE3;SE;88;ror;0;0.9
520;SE3 9;SE;12566986;63361982;POINT (12566986 63361982);SE2;Norra Sverige;SE3;SE;0;solar;0.01;1
521;BHEH;BHEH;1.489.863.909;5.513.615.338;;BHEH;Bornholm Energy Island;OffBZB;OffBZB;;offwind-dc;;
522;NSEH1;NSEH1;3.787;55.223;;NSEH1;North Sea Energy Island;OffBZN;OffBZN;;offwind-dc;;
523;NSEH2;NSEH2;39.794;5.569.354;;NSEH2;North Sea Energy Island;OffBZN;OffBZN;;offwind-dc;;
524;BE;BE;5.160.276.442;277.040.475;POINT (2.77040475 51.60276442);BE;Belgian Cluster ;OffBZN;OffBZN;;;;
525;DE;DE;544.046.908;7.687.726;POINT (7.687726 54.4046908);DE;German North Sea 1;OffBZN;OffBZN;;;;
526;DE;DE;5.407.091.575;665.097.375;POINT (6.65097375 54.07091575);DE;German North Sea 2;OffBZN;OffBZN;;;;
527;DE;DE;54.349.079;615.986.025;POINT (6.15986025 54.349079);DE;German North Sea 3;OffBZN;OffBZN;;;;
528;DE;DE;55.054.568;69.417.474;POINT (6.9417474 55.054568);DE;German North Sea 4;OffBZN;OffBZN;;;;
529;DE;DE;54.611.931;12.638.321;POINT (12.638321 54.611931);DE;German Baltic 1;OffBZB;OffBZB;;;;
530;DE;DE;548.313.844;139.458.228;POINT (13.9458228 54.8313844);DE;German Baltic 2;OffBZB;OffBZB;;;;
531;NL;NL;51.71;3.002.486;POINT (3.002486 51.71);NL;Dutch cluster 1;OffBZN;OffBZN;;;;
532;NL;NL;5.250.844.957;4.060.855.571;POINT (4.060855571 52.50844957);NL;Dutch cluster 2;OffBZN;OffBZN;;;;
